file_path,image_shape,intensity_min,intensity_max,rescale_type,voi_lut_function,window_center,window_width
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/41610/1957729736.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/4202/39658249.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/4202/1775490159.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/42160/684267184.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/42160/1496104302.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/42414/99980764.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/42414/806687925.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/42581/685597752.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/42581/1847331593.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/42746/638253126.dcm,"(2776, 2082)",0,3177,US,,2048,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/42746/1401727204.dcm,"(2776, 2082)",0,3667,US,,2048,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/42857/1402437921.dcm,"(2776, 2082)",0,2833,US,,1651,1500
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/42857/2134992811.dcm,"(2776, 2082)",0,2624,US,,1627,1500
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/43004/1829769663.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/43004/2054900584.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/43004/2086414198.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/4340/1757286067.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/4340/2097599250.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/43595/2979828.dcm,"(5355, 4915)",613,3236,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/43595/1413491372.dcm,"(5355, 4915)",779,3620,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/43880/290983776.dcm,"(2776, 2082)",0,4050,US,,2048,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/43880/1728318042.dcm,"(2776, 2082)",0,3984,US,,2048,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/44062/212955895.dcm,"(5355, 4915)",1210,3332,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/44062/623439984.dcm,"(5355, 4915)",1182,3396,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/44121/546226529.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/44121/958689703.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/44121/1102648224.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/44225/662938196.dcm,"(4096, 3328)",0,4086,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/44225/774155798.dcm,"(4096, 3328)",0,4093,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/44676/630962.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/44676/1346493294.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/44709/428249938.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/44709/646346502.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/44709/650076091.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/44709/714148567.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/44709/1700493110.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/44780/244481933.dcm,"(5355, 4915)",64,3172,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/44780/629017818.dcm,"(5355, 4915)",217,3076,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/44780/1918822736.dcm,"(5355, 4915)",208,3268,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/44836/677343035.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/44836/1251408203.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/45137/903730178.dcm,"(2294, 1914)",0,3686,US,SIGMOID,"[2718, 2760, 2658]","[900, 750, 1050]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/45137/1097028064.dcm,"(2294, 1914)",0,4095,US,SIGMOID,"[2754, 2790, 2694]","[900, 750, 1050]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/45137/847490588.dcm,"(2294, 1914)",0,3387,US,SIGMOID,"[2718, 2748, 2658]","[900, 750, 1050]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/45137/1949626120.dcm,"(2294, 1914)",0,3573,US,SIGMOID,"[2724, 2760, 2664]","[900, 750, 1050]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/45441/809904326.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/45441/1235507527.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/45441/1448526292.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/45666/952276083.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/45666/1447050904.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/45666/1879230222.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/45810/1059866275.dcm,"(2776, 2082)",0,2624,US,,1723,1500
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/45810/2129233566.dcm,"(2776, 2082)",0,2624,US,,1713,1500
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/45848/1339754035.dcm,"(4096, 3328)",0,4093,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/45848/2102657462.dcm,"(4096, 3328)",0,4093,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/46014/1205666736.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/46014/2030881308.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/46090/1469951993.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/46090/1915891363.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/46095/1652648212.dcm,"(5355, 4915)",1020,3524,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/46095/2141709197.dcm,"(5355, 4915)",763,3396,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/46106/402243731.dcm,"(2776, 2082)",0,4009,US,,2048,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/46106/1158763906.dcm,"(2776, 2082)",0,3876,US,,2048,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/46225/712156607.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/46225/1027379897.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/46225/1857969319.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/46274/850798798.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/46274/2144094168.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/46309/70960365.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/46309/1515316856.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/46495/1586014311.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/46495/1751742838.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/46495/2126140267.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/46905/1176040529.dcm,"(5355, 4915)",452,3780,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/46905/1342667639.dcm,"(5355, 4915)",532,3428,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/4696/1846316095.dcm,"(4096, 3328)",0,4057,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/4696/2042369465.dcm,"(4096, 3328)",0,4043,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47055/11944138.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47055/102668587.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47055/998306444.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47055/1319601220.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47128/270089098.dcm,"(5355, 4915)",1183,3652,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47128/1726612128.dcm,"(5355, 4915)",989,3972,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47129/1251467516.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47129/1926732125.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47171/1482125963.dcm,"(5355, 4915)",1137,3524,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47171/1934472220.dcm,"(5355, 4915)",1190,3460,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47212/424911657.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47212/1191410967.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47280/1058632970.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47280/1577937072.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47382/208877180.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47382/2129270210.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47404/812707999.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47404/1256209009.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47404/1847998717.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47673/1098129052.dcm,"(2776, 2082)",0,4011,US,,2048,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47673/1583323112.dcm,"(2776, 2082)",0,4059,US,,2048,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47794/515330003.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47794/1291644410.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/47794/2142591939.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48001/118566079.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48001/781841625.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48001/1218121780.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48171/310453629.dcm,"(4096, 3328)",0,4093,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48171/373646784.dcm,"(4096, 3328)",0,4057,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48230/386832097.dcm,"(2776, 2082)",0,2624,US,,1687,1500
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48230/688227459.dcm,"(2776, 2082)",0,2624,US,,1679,1500
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48230/1587213840.dcm,"(2776, 2082)",0,2624,US,,1689,1500
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/4824/1294872933.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/4824/1764642297.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48350/253719295.dcm,"(2776, 2082)",0,3294,US,,2048,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48350/1102444861.dcm,"(2776, 2082)",0,4014,US,,2048,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48368/874812410.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48368/1464175162.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48437/1163631200.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48437/2019927981.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48493/75556345.dcm,"(2776, 2082)",0,3842,US,,2048,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48493/104113094.dcm,"(2776, 2082)",0,3714,US,,2048,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48852/1307198725.dcm,"(5355, 4915)",553,3012,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48852/1631092327.dcm,"(5355, 4915)",1091,2980,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48852/1875230999.dcm,"(5355, 4915)",1350,3332,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/4888/759765009.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/4888/1456539286.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/4888/1705616801.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48939/698067885.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/48939/1846840029.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/4917/947417149.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/4917/1773963138.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49176/1270133082.dcm,"(2776, 2082)",0,2313,US,,1673,1500
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49176/1538523389.dcm,"(2776, 2082)",0,2419,US,,1677,1500
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49313/477391721.dcm,"(2776, 2082)",0,3714,US,,2048,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49313/1555150117.dcm,"(2776, 2082)",0,3894,US,,2048,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49316/1639342205.dcm,"(5355, 4915)",1383,3204,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49316/2061693834.dcm,"(5355, 4915)",1363,3460,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49461/602369659.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49461/2132016159.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49485/109045962.dcm,"(5355, 4915)",1362,3332,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49485/1586224451.dcm,"(5355, 4915)",1418,3684,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49520/767878280.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49520/1226438258.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49523/109361654.dcm,"(5355, 4915)",82,3428,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49523/1187667771.dcm,"(5355, 4915)",578,3460,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/4953/94584715.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/4953/146985323.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/4953/1788011383.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49636/1520451015.dcm,"(5355, 4915)",804,3524,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49636/1682308781.dcm,"(5355, 4915)",718,3428,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49636/2017526248.dcm,"(5355, 4915)",603,3460,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49927/582859757.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49927/1464062737.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49954/728779079.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/49954/1797342487.dcm,"(3328, 2560)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/500/1923583324.dcm,"(2776, 2082)",0,4041,US,,2048,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/500/1942815129.dcm,"(2776, 2082)",0,3955,US,,2048,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/50078/236729039.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/50078/474211829.dcm,"(4096, 3328)",0,4095,US,,2047,4096
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/50248/1230663443.dcm,"(5355, 4915)",1062,3684,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/50248/1687607286.dcm,"(5355, 4915)",347,4036,US,SIGMOID,"[1802.310000, 1802.310000, 2020.704000, 1583.916000]","[1091.970000, 1091.970000, 1091.970000, 1091.970000]"
/workspace/sunggu/0.Challenge/Med_tutorial_ChatGPT/dataset/train_images/50250/1019022758.dcm,"(4096, 3328)",0,4095,US,,2047,4096
